timeSecond,phase,arrivedStudents,windowQueues,totalQueuing,servingStudents,waitingForSeatStudents,diningStudents,actualSeatedTables,actualSeatedSeats,reservedOrOccupiedTables,reservedOrOccupiedSeats,lockedOnlySeats,leftNormally,balkedStudents,actualTableSeatGroups,tableReservationCounts
217,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
218,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
219,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
220,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
221,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
222,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
223,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
224,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
225,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
226,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
227,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
228,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
229,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
230,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
231,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
232,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
233,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
234,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
235,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
236,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
237,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
238,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
239,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
240,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
241,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
242,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
243,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
244,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
245,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
246,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
247,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
248,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
249,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
250,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
251,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
252,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
253,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
254,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
255,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
256,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
257,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
258,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
259,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
260,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
261,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
262,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
263,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
264,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
265,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
266,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
267,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
268,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
269,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
270,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
271,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
272,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
273,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
274,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
275,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
276,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
277,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
278,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
279,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
280,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
281,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
282,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
283,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
284,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
285,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
286,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
287,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
288,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
289,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
290,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
291,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
292,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
293,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
294,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
295,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
296,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
297,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
298,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
299,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
300,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
301,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
302,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
303,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
304,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
305,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
306,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
307,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
308,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
309,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
310,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
311,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
312,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
313,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
314,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
315,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
316,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
317,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
318,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
319,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
320,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
321,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
322,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
323,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
324,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
325,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
326,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
327,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
328,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
329,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
330,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
331,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
332,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
333,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
334,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
335,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
336,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
337,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
338,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
339,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
340,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
341,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
342,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
343,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
344,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
345,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
346,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
347,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
348,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
349,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
350,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
351,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
352,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
353,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
354,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
355,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
356,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
357,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
358,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
359,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
360,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
361,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
362,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
363,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
364,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
365,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
366,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
367,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
368,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
369,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
370,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
371,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
372,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
373,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
374,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
375,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
376,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
377,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
378,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
379,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
380,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
381,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
382,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
383,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
384,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
385,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
386,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
387,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
388,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
389,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
390,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
391,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
392,"午餐",0,"W1=0|W2=0|W3=0|W4=0|W5=0",0,0,0,0,0,0,0,0,0,0,0,"none","none"
393,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
394,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
395,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
396,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
397,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
398,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
399,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
400,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
401,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
402,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
403,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
404,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
405,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
406,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
407,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
408,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
409,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
410,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
411,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
412,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
413,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
414,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
415,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
416,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
417,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
418,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
419,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
420,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
421,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
422,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
423,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
424,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
425,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
426,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
427,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
428,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
429,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
430,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
431,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
432,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
433,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
434,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
435,"午餐",1,"W1=0|W2=0|W3=0|W4=0|W5=0",0,1,0,0,0,0,0,0,0,0,0,"none","none"
